Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
9909-IDLEK,1,Male,31,No,No,,No,0
3104-OWCGK,1,Male,20,Yes,No,No,No,0
4075-WKNIU,1,,28,Yes,No,No,No,0
8100-HZZLJ,1,Male,21,,No,No,No,0
3791-LGQCY,1,,,No,No,,Yes,2
4188-FRABG,1,Male,31,No,No,Yes,,1
8124-NZVGJ,1,Male,,No,No,No,,0
8148-NLEGT,1,Female,37,,No,Yes,No,0
2587-YNLES,1,Female,,Yes,No,No,Yes,2
9138-EFSMO,1,Female,57,No,No,,No,0
6030-REHUX,1,Female,,,No,Yes,Yes,3
8495-LJDFO,1,Female,49,No,No,Yes,Yes,2
6625-UTXEW,1,Male,37,No,No,No,No,0
0468-YRPXN,1,Male,27,Yes,No,No,No,0
3466-BYAVD,1,Male,26,Yes,No,Yes,Yes,2
4724-WXVWF,1,Female,33,No,No,Yes,No,0
5569-KGJHX,1,Female,20,Yes,No,No,No,0
9680-NIAUV,1,Male,19,,No,,Yes,2
5959-BELXA,1,Male,61,No,No,Yes,Yes,2
7876-AEHIG,1,Male,19,Yes,No,,Yes,1
6857-VWJDT,1,Female,,No,No,,No,0
2616-FLVQC,,,30,No,No,No,No,0
6244-BESBM,1,Female,34,,No,No,No,0
0689-NKYLF,1,Male,27,Yes,No,No,No,0
5918-VUKWP,1,Female,51,No,No,No,No,0
0022-TCJCI,1,Female,37,No,No,Yes,No,0
0515-YPMCW,,Male,53,No,No,No,Yes,2
2642-DTVCO,1,Female,58,No,No,Yes,Yes,3
3969-JQABI,1,Female,47,No,No,Yes,,2
6322-PJJDJ,1,Female,49,No,No,Yes,No,0
5348-CAGXB,1,Male,47,No,,No,Yes,2
4831-EOBFE,1,Male,40,No,No,Yes,Yes,
3786-WOVKF,1,Female,40,No,No,Yes,Yes,3
3877-JRJIP,,Male,20,Yes,No,No,No,0
9572-WUKSB,1,,32,No,No,Yes,Yes,2
9938-ZREHM,,Female,40,No,No,Yes,No,0
7717-BICXI,1,Male,34,No,No,No,No,0
0208-BPQEJ,,Male,39,No,No,Yes,No,0
3597-YASZG,1,Male,57,No,No,Yes,No,
3259-QMXUN,1,,48,,No,No,No,0
9283-LZQOH,1,Female,34,No,No,Yes,No,0
7873-CVMAW,1,Male,45,No,No,No,No,0
7123-WQUHX,1,Male,37,No,No,No,No,0
0463-WZZKO,1,Male,33,No,No,Yes,No,0
5175-WLYXL,1,Female,,Yes,,No,No,0
6288-LBEAR,1,Male,57,No,,Yes,Yes,2
4854-CIDCF,1,Male,56,,No,No,No,0
8041-TMEID,1,Female,23,,No,No,No,0
0082-OQIQY,1,Female,34,No,No,Yes,Yes,1
0222-CNVPT,1,Male,28,Yes,No,No,No,0
1624-WOIWJ,1,Female,19,Yes,No,No,No,0
7838-LAZFO,1,Female,27,Yes,No,Yes,Yes,1
2999-AANRQ,1,Female,54,No,No,No,,0
4707-YNOQA,,Female,59,No,No,,,0
8224-KDLKN,,Male,33,No,No,Yes,Yes,3
2242-MFOTG,1,Female,,Yes,No,No,No,0
5173-ZXXXL,1,Female,44,No,No,Yes,,1
2272-WUSPA,1,Male,42,No,No,Yes,No,0
5204-QZXPU,1,,,Yes,No,No,No,0
8378-LKJAF,1,Male,36,No,No,Yes,Yes,3
4079-ULGFR,1,Male,63,No,No,Yes,Yes,2
4873-ILOLJ,1,Male,42,No,No,No,No,0
4806-DXQCE,1,Female,,No,No,Yes,Yes,3
8344-WFMFH,1,Female,27,Yes,No,Yes,,0
2819-GWENI,1,Male,45,No,,No,,0
2789-CZANW,1,Male,53,No,No,No,No,0
9992-RRAMN,1,Female,61,No,,,Yes,2
9253-QXKBE,1,Female,31,,No,No,No,0
6050-IJRHS,1,Female,,Yes,,No,No,0
3266-FTKHB,,Male,48,No,No,No,No,0
4785-NKHCX,1,Female,47,No,No,Yes,Yes,3
3973-SKMLN,1,Female,25,Yes,No,Yes,No,0
1641-RQDAY,1,Male,62,No,No,No,No,0
8908-SLFCJ,1,Male,56,No,No,Yes,No,0
0234-TEVTT,1,Male,23,Yes,No,No,No,0
6476-EPYZR,1,Female,55,No,,Yes,No,0
9601-BRXPO,1,Female,42,No,No,No,No,0
8092-NLTGF,1,Male,36,No,No,Yes,Yes,1
6917-FIJHC,1,Female,30,No,No,No,No,0
8670-MEFCP,1,Male,21,Yes,No,,Yes,3
4628-CTTLA,1,Female,54,No,,Yes,No,0
7427-AUFPY,1,Male,34,No,No,,No,0
6827-IEAUQ,1,Male,39,No,No,No,No,0
9462-MJUAW,,Female,21,Yes,No,No,No,0
1410-RSCMR,1,Male,,No,,No,No,0
3658-KIBGF,1,Female,,No,No,Yes,Yes,2
4909-JOUPP,1,Male,19,Yes,No,Yes,Yes,
7905-TVXTA,1,Female,49,No,No,Yes,No,0
6435-VWCCY,1,Female,39,No,No,Yes,Yes,2
7409-JURKQ,1,Female,38,No,No,No,No,
5329-KRDTM,1,,,No,No,Yes,Yes,1
1346-PJWTK,,Male,43,No,,No,No,0
6319-IEJWJ,1,Male,31,No,No,No,No,0
3049-SOLAY,1,Male,22,Yes,No,Yes,No,0
6168-YBYNP,1,Female,24,Yes,No,Yes,No,0
8903-XEBGX,1,Male,55,No,No,No,No,0
0260-ZDLGK,1,Male,46,No,No,No,No,0
3301-LSLWQ,1,Male,31,No,No,Yes,Yes,2
3030-YZADT,1,Male,62,No,No,,,3
1543-LLLFT,1,,60,No,No,Yes,Yes,1
1518-OMDIK,1,Female,48,No,No,Yes,Yes,1
1766-GKNMI,1,Male,39,No,No,,No,0
2373-NTKOD,1,Male,42,No,No,No,No,0
0661-XEYAN,1,Female,21,,No,Yes,Yes,3
3359-DSRKA,1,Male,44,No,No,Yes,No,0
8096-LOIST,1,Male,43,,No,Yes,No,0
2176-OSJUV,1,Male,51,No,No,No,No,0
7410-KTVFV,1,Male,27,,No,No,No,0
4291-HPAXL,1,Male,,No,No,No,No,0
1261-FWTTE,1,Male,58,No,No,,No,0
2569-WGERO,1,Female,40,No,No,Yes,Yes,2
5985-TBABQ,1,Male,62,No,No,Yes,Yes,3
4723-BEGSG,,,32,No,No,No,No,
3714-XPXBW,,Male,29,Yes,No,No,,0
2684-EIWEO,1,Male,45,No,No,Yes,No,0
1579-KLYDT,1,Female,41,No,No,Yes,Yes,1
8847-GEOOQ,1,,34,No,No,No,,0
4373-MAVJG,1,Female,26,Yes,No,No,,
3192-LNKRK,1,Female,30,No,No,No,No,0
9885-CSMWE,,Male,39,No,No,Yes,Yes,
7094-MSZAO,1,Male,53,No,No,No,No,0
5906-DVAPM,1,Female,57,No,No,Yes,Yes,1
7706-DZNKK,1,Male,50,No,No,,No,
3970-XGJDU,1,Male,34,No,No,Yes,No,0
1057-FOGLZ,,,22,Yes,No,No,No,0
4648-YPBTM,,Female,22,,No,Yes,Yes,2
6080-LNESI,1,Female,50,,No,Yes,Yes,2
6164-HAQTX,,,24,Yes,No,Yes,Yes,3
4501-UYKBC,1,Male,,No,No,No,No,0
3391-JSQEW,1,Male,,No,No,No,,2
5766-XQXMQ,1,Male,54,No,No,No,No,0
9350-ZXYJC,1,Male,60,,No,,No,0
7129-AZJDE,1,Male,47,No,No,Yes,Yes,3
7163-OCEQI,1,Male,57,No,No,Yes,Yes,3
9921-ZVRHG,1,Female,,No,No,Yes,No,
9621-OUPYD,1,Female,52,No,No,Yes,Yes,
3717-OEAUQ,1,Female,61,,No,Yes,Yes,3
7622-NXQZR,1,Male,20,Yes,No,,No,0
2207-QPJED,1,Male,37,No,No,No,Yes,3
6892-EZDTG,1,,35,No,No,No,,0
4945-RVMTE,1,Male,27,Yes,No,Yes,Yes,2
1248-DYXUB,1,Male,56,No,No,Yes,No,0
7416-CKTEP,1,Female,40,No,No,No,No,0
2081-KJSQF,1,Female,64,No,No,No,No,0
1853-ARAAQ,1,Male,19,Yes,No,No,No,0
5378-IKEEG,1,Male,43,No,No,Yes,Yes,2
4423-YLHDV,,Male,36,No,No,No,No,0
6435-SRWBJ,1,Male,58,No,No,No,No,0
4110-PFEUZ,1,Female,31,No,No,No,No,0
2923-ARZLG,,Male,41,No,,No,No,0
4088-YLDSU,1,Female,45,No,No,Yes,Yes,2
2019-HDCZY,1,Male,25,Yes,No,Yes,Yes,2
3556-BVQGL,1,Female,47,No,No,No,,0
0128-MKWSG,1,Male,,Yes,No,Yes,Yes,
4119-ZYPZY,1,Female,22,Yes,No,,Yes,2
4116-IQRFR,1,Male,64,No,No,No,Yes,2
0380-NEAVX,1,Male,31,No,No,No,No,0
5293-WXJAK,1,Male,25,Yes,No,Yes,Yes,1
4627-MIHJH,1,Male,34,No,No,No,Yes,2
7299-GNVPL,,Male,54,No,No,Yes,,2
5074-FBGHB,1,Female,59,No,,No,No,0
4770-UEZOX,1,Female,61,,No,,No,0
3551-HUAZH,1,Male,,No,No,No,No,0
5939-XAIXZ,1,Female,27,,No,Yes,No,0
5442-BHQNG,1,Female,63,No,No,Yes,No,
7422-WNBTY,1,Female,22,Yes,No,,No,0
6941-KXRRV,1,Female,22,,No,Yes,Yes,
9110-HSGTV,1,Male,40,,,Yes,,3
5766-ZJYBB,1,Female,19,Yes,No,,Yes,2
5136-RGMZO,1,Male,53,No,No,Yes,Yes,2
8624-GIOUT,1,Male,,No,No,Yes,Yes,2
4800-CZMPC,1,Female,45,No,,,Yes,3
1371-OJCEK,1,Male,37,No,No,Yes,No,0
5393-RXQSZ,1,Female,,No,No,No,No,0
9496-IVVRP,1,Male,34,No,No,,No,0
5183-SNMJQ,1,Female,37,No,No,,No,0
2972-YDYUW,1,Male,63,,No,Yes,No,0
1965-DDBWU,1,Female,63,No,No,No,No,
9862-KJTYK,1,Female,43,No,No,No,No,0
5954-BDFSG,1,Male,30,No,,Yes,Yes,3
0999-QXNSA,,Female,52,No,No,Yes,Yes,2
2378-HTWFW,1,Female,,No,,No,No,0
3751-KTZEL,1,Female,42,No,No,Yes,Yes,3
6904-JLBGY,,Male,52,No,No,Yes,,0
2955-PSXOE,1,Male,,No,No,No,,0
1024-KPRBB,1,Male,37,No,No,Yes,Yes,2
6568-POCUI,1,Male,40,No,No,No,No,0
4896-CPRPF,1,Male,58,No,No,,No,0
8748-HFWBO,1,Male,55,No,No,No,Yes,1
2878-DHMIN,1,Male,54,No,No,No,No,0
2731-GJRDG,1,Female,46,No,,,No,
9418-RUKPH,1,Male,42,No,No,,Yes,2
1337-BOZWO,1,Female,35,No,No,,No,0
4926-UMJZD,,Female,47,No,No,No,No,0
0280-XJGEX,1,Male,36,No,No,No,No,0
4534-WGCIR,,,35,No,No,Yes,No,0
5297-MDOIR,1,Female,47,No,No,No,Yes,2
9522-BNTHX,1,Male,52,,No,No,No,0
5140-FOMCQ,1,Female,,Yes,,No,No,0
6685-GBWJZ,1,Male,62,No,No,Yes,No,0
4811-JBUVU,1,Male,58,No,No,Yes,,0
0137-OCGAB,1,Male,51,No,No,No,No,0
3627-FHKBK,,,23,Yes,No,Yes,No,0
1114-CENIM,1,Male,52,No,No,Yes,Yes,1
8573-CGOCC,1,Male,31,No,No,No,No,0
8917-SZTTJ,1,,,No,No,Yes,Yes,3
5296-BFCYD,1,Male,39,,,No,Yes,
8605-ITULD,1,Male,48,No,No,,No,0
6551-VLJMV,1,Male,61,No,No,,No,
5692-ICXLW,1,Male,37,No,No,No,No,0
7878-JGDKK,1,Male,19,Yes,No,Yes,No,0
3533-UVMOM,1,Female,56,No,No,Yes,,2
7410-YTJIK,1,Male,20,Yes,No,No,No,0
9490-DFPMD,1,Male,,No,No,Yes,Yes,2
3707-GNWHM,1,Male,24,,No,No,No,0
3745-HRPHI,1,,55,No,No,,No,0
7271-AJDTL,1,Female,19,Yes,No,No,No,0
9912-OMZDS,1,Male,63,No,No,No,No,0
5480-HPRRX,1,Male,39,No,No,Yes,Yes,1
0301-FIDRB,1,Female,60,No,No,No,No,
4795-UXVCJ,1,Female,40,No,No,No,No,0
0689-DSXGL,1,Male,54,No,No,No,Yes,3
6094-ZIVKX,1,Female,50,No,No,No,No,0
2538-OIMXF,1,,29,Yes,No,Yes,Yes,2
1122-YJBCS,1,Male,24,Yes,No,No,No,0
8544-JNBOX,1,Male,54,No,No,,No,0
4933-IKULF,1,Male,61,No,No,Yes,Yes,2
8711-LOBKY,1,Male,39,No,No,Yes,No,0
2978-XXSOG,1,,23,,No,Yes,No,0
2794-XIMMO,1,Female,29,Yes,No,No,No,0
6961-MJKBO,,Male,45,No,No,Yes,Yes,2
1513-XNPPH,1,Male,31,No,No,No,No,0
2786-GCDPI,1,Male,53,No,No,Yes,No,0
6651-RLGGM,1,Female,59,No,No,,No,0
3932-IJWDZ,1,Male,53,No,,Yes,Yes,3
2474-BRUCM,1,Female,62,No,No,No,No,0
0872-CASZJ,1,Female,33,No,No,,No,0
8868-WOZGU,1,Female,56,No,,Yes,No,0
0853-NWIFK,1,Female,35,No,No,Yes,Yes,1
3298-QEICA,1,Male,25,Yes,,,Yes,3
9504-YAZWB,1,Female,49,No,No,Yes,,1
4486-EFAEB,1,Male,49,No,No,,Yes,3
8229-MYEJZ,1,,49,No,,No,No,0
1086-LXKFY,1,Female,32,No,No,Yes,Yes,
7880-XSOJX,1,,60,No,No,,No,0
5322-ZSMZY,1,Male,,No,No,,No,0
2550-QHZGP,1,Female,50,No,No,No,,0
0230-WEQUW,1,Female,39,No,No,No,No,0
0071-NDAFP,1,,21,Yes,No,,No,0
1179-INLAT,,,49,No,No,Yes,No,0
6461-PPAXN,1,Male,58,No,No,No,Yes,3
9013-AQORL,1,Female,28,Yes,No,Yes,Yes,1
4585-HETAI,,Female,60,No,No,No,No,0
8701-DGLVH,1,Female,62,No,No,No,,0
2651-ZCBXV,1,Female,39,No,No,Yes,Yes,
2904-GGUAZ,1,Female,63,No,No,,No,0
9068-VPWQQ,,Male,41,No,No,,No,0
5321-NTRKC,1,Female,37,No,No,Yes,Yes,2
1741-WTPON,1,Male,36,No,No,Yes,No,0
8050-WYBND,1,Female,31,,No,No,No,0
2937-FTHUR,,,50,No,No,No,No,0
2316-ESMLS,,Female,42,No,No,Yes,Yes,3
1153-GNOLC,1,,22,Yes,No,Yes,No,0
3538-WZPHD,1,Male,58,,No,No,No,0
5022-JNQEQ,1,Male,56,No,No,No,No,0
2750-BJLSB,1,Male,62,,No,,,0
5902-WBLSE,1,Female,54,No,,No,No,0
3374-LXDEV,,Male,44,No,No,No,No,0
5760-WRAHC,1,Male,49,No,No,Yes,Yes,2
5494-HECPR,1,Male,40,No,No,Yes,Yes,1
8466-PZBLH,1,Male,48,No,No,Yes,Yes,
1120-BMWUB,1,Female,58,,No,No,No,0
8152-VETUR,,Female,59,No,No,No,No,0
1184-PJVDB,1,Male,43,No,No,No,No,0
0682-USIXD,1,,40,,No,,Yes,2
3144-KMTWZ,,Male,29,Yes,No,No,No,0
2362-IBOOY,1,Male,19,Yes,No,No,Yes,1
5740-YHGTW,1,Female,19,Yes,,,No,0
9334-GWGOW,1,Male,29,Yes,No,No,,0
1297-VQDRP,1,Female,42,No,No,No,No,0
9591-YVTEB,1,Female,30,No,No,Yes,Yes,2
8263-OKETD,1,Male,34,No,No,Yes,No,0
0621-JFHOL,1,Male,58,No,No,Yes,Yes,
4868-AADLV,1,Female,39,No,,Yes,Yes,
6576-FBXOJ,1,Male,21,Yes,No,Yes,Yes,2
4475-NVTLU,1,Male,50,No,No,No,,0
5968-VXZLG,1,Male,,No,No,No,No,0
5599-HVLTW,1,,52,,No,No,No,
6463-MVYRY,1,Female,61,,,,Yes,1
4234-XTNEA,1,,,No,No,Yes,,
2100-BDNSN,1,Female,43,No,No,No,Yes,3
2592-YKDIF,1,Female,,No,No,Yes,Yes,2
6490-FGZAT,1,Male,28,Yes,No,Yes,Yes,1
6615-ZGEDR,,Male,57,No,No,Yes,Yes,1
0940-OUQEC,1,Male,,No,No,No,No,
9553-DLCLU,1,Female,,No,No,No,No,0
3062-ICYZQ,1,Female,38,No,No,No,No,0
7493-GVFIO,1,,46,No,No,Yes,No,0
8050-DVOJX,1,Male,54,No,No,Yes,Yes,2
3164-AALRN,1,Female,,No,No,Yes,Yes,1
0410-IPFTY,1,Male,59,No,No,Yes,Yes,2
5975-BAICR,,Male,,No,No,Yes,,0
8336-TAVKX,1,Male,48,No,No,Yes,No,
6719-FGEDO,1,Female,24,Yes,No,Yes,Yes,2
3244-CQPHU,1,Male,59,,No,,No,0
6388-TABGU,1,Male,59,No,No,Yes,No,0
9602-WCXPI,1,Female,56,No,,Yes,Yes,
7055-VKGDA,1,Female,33,No,No,No,Yes,2
6772-KSATR,1,Female,46,No,No,No,No,0
2402-TAIRZ,1,Female,29,Yes,No,Yes,Yes,
3351-NQLDI,,,,No,No,No,No,0
2506-TNFCO,1,,39,No,No,Yes,Yes,3
4817-VYYWS,1,Female,34,No,No,,No,0
5339-TJFEK,1,Female,25,Yes,No,Yes,,0
0533-UCAAU,1,Female,33,No,No,No,,0
5445-GLVOT,1,Male,39,No,No,No,No,0
5539-TMZLF,1,Female,49,,,Yes,Yes,3
8904-OPDCK,1,Female,44,No,,Yes,Yes,1
4667-OHGKG,1,Female,35,No,No,Yes,No,0
7336-RLLRH,1,Female,50,No,No,,No,0
3863-IUBJR,1,Female,62,,No,No,,0
9777-IQHWP,1,Male,29,Yes,No,No,No,0
9699-UBQFS,1,,22,Yes,No,No,No,0
8006-PYCSW,1,Female,48,No,No,No,No,0
4640-UHDOS,,Female,34,No,No,Yes,No,
7876-DNYAP,1,Male,59,No,No,Yes,No,0
8922-NPKBJ,1,Female,40,No,No,,No,0
3957-HHLMR,1,Female,27,Yes,No,No,Yes,3
0864-FVJNJ,1,Female,32,No,No,No,No,0
8050-XGRVL,1,Male,,No,No,,No,0
8751-EDEKA,1,Female,20,Yes,No,No,,0
9442-JTWDL,1,Female,42,No,No,Yes,,0
6849-OYAMU,1,Male,,No,No,Yes,Yes,1
5397-NSKQG,1,Male,44,No,No,No,Yes,3
0565-JUPYD,1,Male,37,No,No,No,No,0
6139-ZZRBQ,1,Female,,No,No,Yes,Yes,1
5028-GZLDO,1,Female,,No,No,No,No,0
9124-LHCJQ,1,Female,,No,No,Yes,Yes,1
9659-QEQSY,,Male,38,No,No,,No,0
5027-XWQHA,,Female,23,Yes,,No,No,0
9650-VBUOG,1,Female,49,No,No,Yes,No,0
3723-BFBGR,1,Male,44,,No,Yes,No,0
5533-RJFTJ,,Female,52,No,No,No,No,0
8016-NCFVO,1,Female,27,Yes,No,Yes,,
2700-LUEVA,1,Male,53,No,No,No,No,
3635-JBPSG,1,,34,No,,No,No,0
7581-EBBOU,,Male,27,Yes,No,Yes,No,0
1475-VWVDO,1,Male,27,Yes,,Yes,No,0
2927-QRRQV,1,Male,34,No,No,No,No,0
3472-OAOOR,1,Female,55,No,No,No,No,
1867-TJHTS,1,Female,40,No,No,Yes,Yes,3
5702-KVQRD,,Female,34,No,,Yes,Yes,1
1803-BGNBD,1,Female,58,No,No,Yes,Yes,2
4990-ALDGW,1,Male,19,Yes,No,,No,0
9637-CDTKZ,1,Male,35,No,No,Yes,No,0
4822-NGOCH,1,Female,34,No,,No,,
6352-GIGGQ,1,,,No,No,Yes,Yes,3
1564-HJUVY,1,Female,24,Yes,No,Yes,No,
7074-STDCN,1,Female,55,,,No,No,0
3904-UKFRE,1,Female,63,No,No,Yes,No,0
8174-LNWMW,1,Male,31,,No,No,No,
2485-ITVKB,1,Male,,Yes,No,Yes,,0
3814-MLAXC,1,,21,Yes,No,No,No,0
9053-EJUNL,1,Female,44,No,No,Yes,Yes,3
9294-TDIPC,1,Male,54,No,No,Yes,No,0
5876-QMYLD,1,Male,,No,No,No,No,0
8584-KMVXD,1,Female,20,Yes,No,Yes,Yes,2
7868-TMWMZ,1,Female,45,No,,Yes,,0
4395-PZMSN,1,Female,60,No,,Yes,Yes,1
8400-WZICQ,1,Female,56,No,No,No,,0
4159-NAAIX,,Male,19,Yes,,No,No,0
9251-WNSOD,1,Female,57,No,No,No,,0
2545-EBUPK,,Female,31,No,No,No,No,0
8561-NMTBD,1,,46,No,No,No,Yes,3
4143-HHPMK,1,Female,31,No,No,,Yes,2
8792-AOROI,1,Female,23,Yes,,No,No,0
2150-OEGBV,1,Female,32,,No,Yes,Yes,2
6281-FKEWS,1,Female,54,No,No,No,No,0
3806-YAZOV,1,Female,24,Yes,No,Yes,Yes,1
0761-AETCS,1,Male,35,No,No,Yes,No,
4636-OLWOE,1,Male,,,No,Yes,Yes,3
9605-WGJVW,1,Female,54,No,No,No,No,0
8837-VVWLQ,1,Female,27,Yes,,Yes,No,0
3318-NMQXL,1,Female,54,No,No,No,No,0
0324-BRPCJ,1,Female,56,No,,Yes,Yes,2
4626-GYCZP,1,Female,60,No,,Yes,,
2668-TZSPS,1,Female,49,No,No,Yes,Yes,1
5067-WJEUN,1,Male,38,No,No,No,Yes,3
7636-PEPNS,1,Female,30,No,No,Yes,No,0
5871-DGTXZ,1,Female,21,Yes,No,No,No,0
8760-ZRHKE,,Male,53,No,,No,No,0
6173-ITPWD,1,Female,40,No,No,No,No,
2270-CHBFN,1,,43,No,No,Yes,Yes,3
7647-GYYKX,1,,62,No,No,No,No,0
5108-ADXWO,1,Female,41,No,,Yes,No,0
6711-FLDFB,1,Female,51,No,No,No,No,0
8260-NGFNY,1,Male,54,,No,,No,0
1320-REHCS,1,,53,No,No,Yes,,
2645-QTLMB,1,,61,No,,No,No,
4023-RTIQM,1,Female,21,Yes,No,No,No,0
5493-SDRDQ,1,Female,57,No,No,,,0
2384-OVPSA,,Female,58,No,No,Yes,No,0
3173-NVMPX,1,,,No,No,Yes,Yes,2
2933-FILNV,1,Male,29,Yes,No,No,No,0
7157-SMCFK,1,Female,64,No,No,Yes,No,0
9689-PTNPG,1,Male,46,No,No,No,No,
0668-OGMHD,1,Male,49,No,No,Yes,Yes,2
2791-SFVEW,1,Male,47,No,No,Yes,Yes,1
8731-WBBMB,1,Female,61,No,No,,No,0
2908-WGAXL,1,Female,57,No,No,Yes,Yes,2
7079-QRCBC,,Female,,No,,No,No,
4892-VLANZ,1,Female,43,,No,No,No,0
2573-GYRUU,1,Female,24,Yes,No,No,No,0
5762-TJXGK,1,Male,53,No,No,No,No,0
1215-FIGMP,1,Female,61,No,No,No,No,
4877-EVATK,1,Male,51,No,No,,No,
5989-OMNJE,1,Female,22,Yes,No,Yes,Yes,1
7029-RPUAV,1,,46,No,No,No,No,0
4860-YZGZM,1,,46,No,No,Yes,No,0
3580-HYCSP,1,,19,Yes,No,Yes,,0
8874-EJNSR,1,Female,,,No,No,No,0
8857-CUPFQ,1,Male,45,No,No,No,No,0
6017-PPLPX,1,Female,49,No,No,Yes,No,0
6877-TJMBR,1,Female,33,No,No,Yes,Yes,1
7529-ZDFXI,1,Male,,No,,No,No,0
3049-NDXFL,1,Male,45,No,No,Yes,Yes,3
7780-OTDSO,1,Male,61,No,No,No,No,0
3797-VTIDR,1,Male,29,Yes,No,No,No,0
2754-VDLTR,1,Male,20,Yes,No,No,No,0
9640-ZSLDC,1,Female,28,,No,No,No,
6549-NNDYT,1,Male,44,No,No,No,No,0
7733-UDMTP,1,Female,51,No,No,No,No,0
0608-JDVEC,1,Male,33,No,No,Yes,Yes,2
2361-FJWNO,1,Male,48,No,No,Yes,Yes,3
5298-GSTLM,1,Male,34,No,No,No,No,0
6892-BOGQE,1,,,No,,Yes,,2
9057-MSWCO,1,Male,,No,No,Yes,,1
7520-HQWJU,1,Female,56,,No,Yes,No,
1591-NFNLQ,1,Female,53,No,,No,No,0
4697-LUPSU,1,Female,63,No,No,No,,
7173-TETGO,1,,,No,No,No,,
0687-ZVTHB,1,Male,53,No,No,Yes,Yes,1
6586-MYGKD,1,Female,33,No,No,No,No,0
9708-HPXWZ,1,Male,63,No,,Yes,Yes,3
3873-NFTGI,1,Male,22,Yes,No,Yes,Yes,
2523-EWWZL,1,Female,63,No,,Yes,Yes,1
6286-SUUWT,,Female,57,No,No,Yes,No,0
3777-XROBG,1,Male,,No,No,Yes,Yes,3
7041-TXQJH,1,Male,59,No,No,Yes,No,0
1776-SPBWV,1,Female,,No,No,,No,0
3967-KXAPS,1,Male,47,No,,Yes,No,0
9894-QMIMJ,1,Male,47,No,No,No,No,0
5522-JBWMO,1,Male,,Yes,No,Yes,Yes,
7218-HKQFK,1,Male,40,No,,No,,0
8705-DWKTI,1,Male,43,No,No,No,No,0
5564-NEMQO,1,Female,48,No,No,No,,1
0219-YTZUE,1,Male,,No,,Yes,Yes,3
5092-STPKP,1,Male,37,No,No,Yes,Yes,3
6685-XSHHU,1,Male,27,Yes,No,No,No,0
2292-XQWSV,1,Male,41,No,No,,No,0
1080-BWSYE,,Male,33,No,,No,No,0
6620-HVDUJ,1,Female,22,Yes,No,No,No,0
2333-KWEWW,1,Female,61,No,No,No,No,0
0177-PXBAT,1,Female,27,Yes,No,Yes,Yes,3
7767-UXAGJ,,,30,,No,No,No,0
2800-VEQXM,1,,43,No,No,No,No,
4010-YLMVT,1,Female,26,Yes,,Yes,Yes,2
7239-HZZCX,,Female,,No,No,No,No,0
6917-YACBP,,Female,48,No,No,No,No,0
4676-MQUEA,1,Male,,No,No,Yes,No,0
0567-XRHCU,1,Male,27,Yes,No,Yes,No,0
1306-RPWXZ,1,Male,21,,,,Yes,1
0064-YIJGF,1,Female,30,No,No,Yes,No,0
7242-QZLXF,1,Female,51,No,No,Yes,Yes,2
5266-PFRQK,1,Female,,No,No,No,No,0
2186-QZEYA,1,,40,No,No,Yes,Yes,2
5730-DBDSI,1,Male,34,No,No,No,No,0
3177-LASXD,1,Female,19,,No,Yes,No,0
8229-TNIQA,,Female,20,Yes,No,No,No,0
8019-ENHXU,1,Female,21,Yes,No,No,No,0
4818-QIUFN,1,Male,29,Yes,No,No,No,0
8189-XRIKE,,,28,Yes,No,No,,0
5394-MEITZ,1,,22,Yes,,Yes,No,0
0723-DRCLG,1,Male,28,Yes,No,Yes,Yes,1
7893-IXHRQ,1,Female,46,,No,Yes,Yes,1
1813-JYWTO,1,Female,20,Yes,No,,,1
6504-VBLFL,1,Female,,No,No,Yes,No,0
2481-SBOYW,1,Male,25,Yes,,No,Yes,3
8780-YRMTT,1,Female,35,No,No,No,,0
2619-WFQWU,1,Male,24,,No,No,No,0
2516-VQRRV,1,Male,33,No,No,Yes,Yes,3
5627-TVBPP,1,,24,Yes,No,Yes,No,0
5736-YEJAX,1,Female,41,,No,Yes,No,0
4732-RRJZC,1,Female,57,No,No,No,Yes,1
0345-HKJVM,1,Female,58,,No,No,,0
5324-KTGCG,1,,50,No,No,Yes,No,0
1534-OULXE,,Male,52,No,No,No,Yes,3
7587-RZNME,,Female,45,,No,No,No,0
5249-QYHEX,1,Male,47,No,,No,No,0
5688-KZTSN,1,Female,21,Yes,No,Yes,Yes,3
0020-JDNXP,1,Male,21,Yes,No,,Yes,2
0386-CWRGM,1,Male,47,No,,,No,0
0869-PAPRP,1,Female,56,No,No,Yes,No,0
3612-YUNGG,1,Female,57,No,No,,No,0
0562-KBDVM,1,Female,40,No,No,Yes,Yes,1
8232-CTLKO,1,,,No,No,,No,0
5701-YVSVF,1,Male,36,No,No,Yes,No,0
6296-DDOOR,1,,36,No,No,No,No,0
2335-GSODA,1,Female,23,Yes,No,No,,0
2195-VVRJF,1,Male,58,No,,,No,0
4391-LNRXK,1,Male,50,No,No,Yes,No,0
0644-OQMDK,1,Male,22,Yes,No,Yes,No,0
6710-HSJRD,,Male,48,No,No,No,,0
4250-WAROZ,1,Female,49,No,No,Yes,Yes,2
3617-XLSGQ,,Male,47,No,,No,No,0
1977-STDKI,1,Male,22,Yes,,,,2
7143-BQIBA,1,Male,21,Yes,No,Yes,,
7392-YYPYJ,1,,39,No,No,No,No,0
