Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
2709-UQGNP,21.0,No,38.591134,-122.544556,3.0,No,0.0,51.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,2553.35,0.0,0.0,0.0,2553.35,No Churn
6857-VWJDT,35.0,No,37.007882,-117.752574,3.0,No,1.0,24.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,2072.75,0.0,0.0,1058.16,3130.91,No Churn
3850-OKINF,40.0,No,36.497895,-119.285484,5.0,Yes,8.0,8.0,Yes,No,No,None,No,No,Yes,No,No,Two Year,146.6,0.0,0.0,136.72,283.32,No Churn
1550-EENBN,23.0,No,33.017518,-121.46504,4.0,No,0.0,23.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Month-to-Month,2032.3,23.79,0.0,459.08,2467.59,No Churn
5453-YBTWV,26.0,No,39.806141,-123.531098,4.0,Yes,1.0,21.0,Yes,No,No,Fiber Optic,No,No,Yes,No,Yes,Two Year,5411.4,0.0,0.0,1438.14,1860.23,No Churn
6050-IJRHS,49.0,No,39.84784,-120.877572,5.0,No,0.0,24.0,Yes,Yes,No,None,No,No,No,No,No,One Year,527.35,0.0,0.0,143.52,670.87,No Churn
7566-DSRLQ,39.0,No,32.886925,-118.240413,1.0,Yes,1.0,3.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,229.5,0.0,0.0,17.0,335.04,Competitor
2344-JMOGN,68.0,No,39.117537,-122.284654,3.0,No,0.0,51.0,Yes,No,No,None,No,Yes,Yes,No,Yes,Month-to-Month,19.45,0.0,0.0,1479.1999999999998,2110.73,No Churn
2865-TCHJW,44.0,No,34.026334,-122.985488,4.0,Yes,0.0,3.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,56.0,0.0,0.0,19.83,75.83,No Churn
8969-PRHFK,43.0,No,33.760458,-118.129725,4.0,Yes,5.0,13.0,No,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,1201.65,0.0,0.0,125.7,551.3499999999999,No Churn
7730-IUTDZ,25.0,No,33.755039,-116.741796,4.0,No,0.0,25.0,Yes,Yes,Yes,None,No,Yes,No,No,Yes,One Year,141.6,0.0,0.0,587.42,2010.84,No Churn
8710-YGLWG,54.0,Yes,33.88151,-118.234451,3.0,No,0.0,7.0,Yes,Yes,No,None,No,No,No,Yes,Yes,Month-to-Month,173.0,0.0,0.0,9.87,869.29,No Churn
4254-QPEDE,56.0,No,38.508735,-121.678813,4.0,Yes,1.0,64.0,No,No,Yes,Fiber Optic,No,No,No,Yes,No,Month-to-Month,1177.05,0.0,0.0,1153.1999999999998,8292.34,No Churn
4644-PIZRT,62.0,No,38.027218,-118.029441,5.0,No,5.0,28.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,2244.95,0.0,0.0,947.52,3192.47,No Churn
3865-ZYKAD,52.0,No,33.174725,-122.521585,3.0,Yes,9.0,72.0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,4719.75,0.0,0.0,0.0,4719.75,No Churn
2673-ZALNP,30.0,No,34.956577,-117.175654,4.0,Yes,10.0,17.0,Yes,Yes,Yes,DSL,No,No,No,Yes,No,One Year,6921.7,0.0,0.0,812.43,5426.81,No Churn
4879-GZLFH,38.0,No,33.994524,-118.149953,3.0,Yes,9.0,7.0,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Month-to-Month,465.7,0.0,0.0,0.0,465.7,No Churn
2143-LJULT,40.0,No,34.278967,-116.773825,1.0,Yes,0.0,33.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,1327.15,0.0,0.0,194.56,3271.65,Dissatisfaction
5397-NSKQG,44.0,No,40.582399,-119.657092,4.0,No,0.0,12.0,Yes,No,No,None,No,No,No,No,No,Two Year,212.3,0.0,0.0,206.76,419.06,No Churn
8622-ZLFKO,23.0,No,37.624436,-121.21191,3.0,Yes,3.0,10.0,Yes,No,No,None,No,No,No,No,No,One Year,189.45,0.0,0.0,165.88,582.95,No Churn
5542-TBBWB,44.0,No,38.166791,-121.14207,3.0,No,0.0,72.0,Yes,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,8547.15,0.0,0.0,2627.28,2423.24,No Churn
3932-IJWDZ,53.0,No,32.697098,-117.950113,3.0,No,3.0,72.0,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,2603.3,34.44,0.0,0.0,3492.56,No Churn
4403-BWPAY,22.0,No,34.17847,-118.459472,2.0,No,0.0,36.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,49.65,46.64,0.0,2986.9,552.94,Dissatisfaction
6457-GIRWB,67.0,No,38.736685,-121.251984,4.0,Yes,5.0,62.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,6840.95,0.0,0.0,821.5,7662.45,No Churn
0620-DLSLK,55.0,No,38.00474,-118.459744,3.0,Yes,7.0,21.0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,One Year,1714.95,0.0,60.0,236.67,2011.62,No Churn
8040-MNRTF,39.0,No,32.774046,-120.636358,1.0,No,0.0,9.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,416.45,0.0,0.0,140.57999999999998,557.03,Dissatisfaction
8679-LZBMD,69.0,Yes,38.688764,-121.457596,4.0,No,0.0,56.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Two Year,5219.65,0.0,0.0,2613.52,7833.17,No Churn
4958-GZWIY,23.0,No,33.141265,-116.967221,3.0,Yes,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,113.35,0.0,0.0,80.86,169.67,Competitor
3679-XASPY,35.0,No,39.342587,-121.249833,4.0,Yes,10.0,32.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,One Year,4297.6,0.0,0.0,2614.2,4213.29,No Churn
4059-IIEBK,44.0,No,36.414216,-121.360597,4.0,Yes,1.0,57.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,5598.0,0.0,0.0,238.26,5836.26,No Churn
7064-JHXCE,40.0,No,34.13658,-117.455583,5.0,Yes,3.0,69.0,Yes,No,No,None,No,Yes,No,No,No,Two Year,1363.45,0.0,0.0,2129.34,3492.79,No Churn
9495-SKLKD,76.0,Yes,38.121601,-120.133915,3.0,Yes,6.0,49.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,4361.55,0.0,0.0,0.0,2495.78,No Churn
3237-AJGEH,24.0,No,36.587497,-121.944815,3.0,No,0.0,59.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,One Year,5084.65,0.0,0.0,407.69,5492.339999999999,Competitor
0945-TSONX,49.0,No,37.84771,-118.636698,1.0,No,0.0,3.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,2933.2,0.0,0.0,804.75,3737.95,Competitor
7353-YOWFP,66.0,Yes,34.046174,-121.601358,3.0,No,0.0,20.0,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,Yes,Two Year,7748.75,0.0,0.0,2254.32,10003.07,No Churn
4844-JJWUY,22.0,No,36.554618,-121.922239,5.0,Yes,0.0,72.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Two Year,6309.65,0.0,20.0,1992.65,9811.57,No Churn
8218-FFJDS,62.0,No,34.093781,-122.302169,3.0,No,0.0,56.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,5581.05,0.0,0.0,615.44,6196.49,No Churn
2479-BRAMR,47.0,No,34.11572,-120.824288,2.0,No,0.0,5.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,93.7,0.0,0.0,1980.0,934.71,Competitor
4683-WYDOU,53.0,No,33.537646,-116.291089,3.0,Yes,0.0,50.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,4367.35,0.0,100.0,1856.0,6323.35,Competitor
2091-MJTFX,59.0,No,33.601309,-117.537886,4.0,Yes,9.0,43.0,Yes,Yes,No,None,No,No,No,Yes,No,Month-to-Month,993.15,41.33,0.0,1205.29,2157.11,No Churn
4585-HETAI,60.0,No,40.243494,-121.154733,3.0,No,0.0,1.0,Yes,No,Yes,None,No,No,No,No,Yes,One Year,4174.35,0.0,0.0,1131.19,1860.23,No Churn
3470-BTGQO,57.0,No,37.410236,-121.320337,4.0,Yes,7.0,10.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Two Year,720.45,0.0,0.0,251.3,971.75,No Churn
0784-GTUUK,59.0,No,37.449537,-121.994813,4.0,No,0.0,2.0,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,46.4,0.0,0.0,0.0,46.4,No Churn
8882-TLVRW,30.0,No,32.912664,-121.916834,4.0,Yes,1.0,16.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,1267.95,0.0,0.0,7.52,2065.55,No Churn
3055-OYMSE,49.0,No,34.613476,-117.209774,3.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,70.5,0.0,0.0,16.15,110.0,Competitor
6064-ZATLR,32.0,No,34.178483,-118.431791,5.0,Yes,8.0,1.0,Yes,No,No,Cable,No,No,No,No,No,One Year,20.2,0.0,0.0,44.69,64.89,No Churn
0013-SMEOE,79.0,No,34.508417,-122.491642,4.0,No,0.0,40.0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-Month,2647.1,0.0,0.0,1479.1999999999998,4126.299999999999,No Churn
2320-YKQBO,44.0,No,36.635661,-120.288644,4.0,No,2.0,71.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Two Year,3355.65,0.0,0.0,0.0,1633.66,No Churn
2651-ZCBXV,39.0,No,40.586588,-122.903677,3.0,Yes,5.0,64.0,Yes,No,Yes,Cable,Yes,No,No,No,No,One Year,4805.65,27.79,20.0,1708.8,5769.01,No Churn
5438-QMDDL,65.0,Yes,34.026334,-118.474222,4.0,No,0.0,5.0,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,100.2,0.0,0.0,0.0,100.2,No Churn
5196-SGOAK,64.0,No,34.085807,-118.245839,4.0,Yes,7.0,35.0,Yes,Yes,No,None,Yes,No,No,No,No,One Year,1431.65,0.0,0.0,1844.08,3275.73,No Churn
8883-ANODQ,71.0,Yes,38.140719,-121.838298,2.0,No,0.0,35.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,3395.8,0.0,0.0,112.67,5388.04,Other
5480-XTFFL,39.0,No,33.798266,-120.636358,1.0,No,0.0,6.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,434.5,0.0,0.0,118.44,552.94,Dissatisfaction
2530-ENDWQ,21.0,Yes,37.343846,-115.191857,5.0,Yes,0.0,46.0,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,4245.55,0.0,0.0,1736.5,5982.05,No Churn
3363-DTIVD,74.0,Yes,38.888351,-121.883119,1.0,Yes,1.0,41.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,3273.55,0.0,0.0,1879.44,5152.99,Competitor
7377-DMMRI,53.0,No,37.848641,-118.238728,3.0,Yes,1.0,41.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,242.95,0.0,10.0,0.0,347.78,Competitor
6620-HVDUJ,22.0,No,34.050322,-118.147037,3.0,Yes,0.0,1.0,No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,756.4,0.0,0.0,455.0,5537.69,No Churn
9626-WEQRM,38.0,No,34.029043,-118.239504,4.0,Yes,0.0,15.0,Yes,No,Yes,None,Yes,Yes,No,No,Yes,Two Year,3608.0,0.0,0.0,124.14,11311.06,No Churn
5919-TMRGD,41.0,No,32.89325,-117.087091,5.0,No,0.0,17.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,One Year,1410.25,0.0,0.0,845.07,2255.32,No Churn
5701-SVCWR,26.0,No,40.186772,-121.25441,3.0,Yes,5.0,20.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1592.35,33.43,0.0,732.0,2290.92,Price
5696-CEIQJ,65.0,No,34.102084,-118.451629,4.0,Yes,10.0,41.0,No,No,Yes,None,No,Yes,No,Yes,Yes,One Year,741.0,0.0,0.0,0.0,1391.65,No Churn
4412-YLTKF,37.0,No,37.943954,-122.183762,4.0,No,7.0,1.0,Yes,No,Yes,DSL,No,No,No,No,No,Month-to-Month,44.75,0.0,0.0,18.57,73.32,No Churn
6647-ZEDXT,56.0,No,37.497915,-117.848299,4.0,Yes,1.0,50.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Month-to-Month,4914.9,0.0,0.0,878.9999999999999,5793.9,No Churn
4697-LUPSU,63.0,No,34.17847,-118.459472,5.0,Yes,0.0,23.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,333.65,0.0,0.0,156.0,1799.98,No Churn
6870-ZWMNX,52.0,No,37.587494,-121.862856,3.0,Yes,7.0,72.0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,224.85,0.0,0.0,1149.12,6004.47,No Churn
4090-KPJIP,76.0,Yes,37.45567,-118.147037,1.0,No,0.0,63.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,215.2,0.0,0.0,134.64,215.2,Attitude
7923-IYJWY,48.0,No,34.438581,-119.685368,3.0,No,0.0,72.0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,6840.95,9.73,0.0,724.5,1067.78,No Churn
1334-PDUKM,46.0,No,33.141265,-116.291089,1.0,Yes,1.0,14.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1235.55,0.0,0.0,101.64,1337.19,Competitor
2990-OGYTD,35.0,No,37.924014,-121.916834,4.0,No,5.0,37.0,Yes,Yes,No,None,Yes,Yes,Yes,No,Yes,Two Year,2313.8,0.0,0.0,1421.91,2652.6,No Churn
8242-SOQUO,73.0,No,41.924174,-123.260788,1.0,No,0.0,16.0,Yes,No,Yes,None,No,No,No,No,No,Month-to-Month,327.45,0.0,0.0,336.64,664.0899999999999,Price
2303-PJYHN,61.0,No,33.956228,-118.120993,4.0,No,10.0,5.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,435.25,0.0,0.0,3175.26,2293.5,No Churn
7493-GVFIO,46.0,No,36.460611,-117.033326,3.0,Yes,0.0,14.0,Yes,No,No,None,No,No,No,No,No,Two Year,292.4,0.0,0.0,204.54,496.94,No Churn
7851-WZEKY,44.0,No,33.936291,-118.332639,3.0,Yes,1.0,71.0,Yes,No,No,None,No,No,No,No,No,Two Year,1275.6,0.0,0.0,1008.59,2284.19,No Churn
5349-IECLD,64.0,No,41.027281,-118.552784,5.0,No,0.0,1.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,24.2,0.0,0.0,0.0,24.2,No Churn
8722-NGNBH,72.0,Yes,34.370378,-118.504118,3.0,No,9.0,67.0,Yes,No,No,Cable,No,No,Yes,No,Yes,Month-to-Month,5750.0,0.0,0.0,180.5,4693.82,No Churn
4049-ZPALD,60.0,No,36.696759,-122.521585,4.0,Yes,0.0,11.0,No,No,Yes,DSL,Yes,No,No,No,No,Two Year,3355.65,0.0,0.0,504.0,1599.04,No Churn
0122-OAHPZ,66.0,Yes,37.750553,-122.197175,3.0,Yes,0.0,42.0,Yes,No,No,None,No,No,No,No,No,Two Year,828.85,0.0,0.0,1344.84,2173.69,No Churn
9069-LGEUL,34.0,No,34.031529,-122.935056,3.0,No,0.0,64.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,5289.05,0.0,0.0,1937.28,7226.33,No Churn
6311-UEUME,40.0,No,38.731771,-123.064272,4.0,Yes,6.0,69.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,2448.5,0.0,0.0,241.95,7501.08,No Churn
6131-JLWZM,54.0,No,40.737431,-122.306132,1.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,69.55,0.0,0.0,29.78,99.33,Competitor
9987-LUTYD,38.0,No,33.645672,-117.922613,4.0,No,0.0,69.0,Yes,No,Yes,None,No,Yes,No,No,No,Month-to-Month,163.2,14.67,0.0,181.48,6250.599999999999,No Churn
1597-LHYNC,42.0,No,38.660442,-121.346321,3.0,No,6.0,18.0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,821.6,0.0,0.0,1395.36,1467.2,No Churn
1217-VASWC,68.0,No,38.434138,-119.82947,2.0,No,0.0,38.0,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Month-to-Month,3264.5,0.0,0.0,671.08,3935.58,Attitude
6199-IWKGC,54.0,No,34.050322,-118.147037,3.0,Yes,0.0,44.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,3862.55,0.0,0.0,1767.48,5630.030000000001,Attitude
6769-DYBQN,70.0,Yes,34.2112,-118.230625,3.0,No,0.0,15.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,1147.45,0.0,0.0,119.85,1267.3,Competitor
3935-TBRZZ,47.0,No,34.424926,-117.184503,4.0,No,0.0,35.0,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,1701.65,0.0,0.0,0.0,1701.65,No Churn
6712-OAWRH,69.0,Yes,37.266388,-122.26308,3.0,Yes,3.0,69.0,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,One Year,5064.45,0.0,0.0,1937.28,2397.26,No Churn
0440-UEDAI,51.0,No,34.866032,-120.536546,3.0,Yes,0.0,71.0,Yes,No,Yes,None,No,No,No,No,No,Month-to-Month,666.0,0.0,0.0,106.95,3511.6800000000003,No Churn
7682-AZNDK,71.0,Yes,34.018354,-118.147037,3.0,No,0.0,63.0,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Two Year,1025.95,0.0,0.0,0.0,256.44,Attitude
8812-ZRHFP,24.0,Yes,39.559709,-120.345639,4.0,Yes,0.0,71.0,Yes,No,Yes,DSL,No,No,No,No,Yes,One Year,294.45,0.0,0.0,742.06,1606.1,No Churn
5177-RVZNU,58.0,No,34.046174,-118.446333,3.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Two Year,5265.5,0.0,0.0,673.5500000000001,4080.62,No Churn
7526-BEZQB,24.0,No,36.931654,-121.752383,5.0,Yes,7.0,66.0,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,3608.0,0.0,0.0,147.63,492.22,No Churn
6968-URWQU,67.0,No,34.567058,-117.362329,3.0,Yes,2.0,11.0,Yes,No,No,None,No,No,No,No,No,One Year,225.75,0.0,0.0,3175.26,674.1099999999999,No Churn
8992-JQYUN,35.0,No,34.048013,-118.293953,3.0,Yes,0.0,41.0,Yes,No,Yes,Cable,No,No,No,Yes,Yes,One Year,160.05,0.0,0.0,475.02,5890.9,No Churn
5414-OFQCB,54.0,No,38.578604,-122.024579,1.0,No,0.0,10.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,788.8,38.42,50.0,170.7,971.08,Competitor
1977-STDKI,22.0,No,36.057458,-117.398153,3.0,Yes,5.0,16.0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-Month,1398.25,0.0,0.0,146.56,410.2,No Churn
9347-AERRL,26.0,No,38.161321,-122.271588,3.0,Yes,0.0,7.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,19.9,0.0,0.0,808.9200000000001,256.44,Attitude
6380-ARCEH,39.0,No,33.782346,-122.240512,1.0,Yes,5.0,65.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,5769.6,18.72,0.0,3206.45,8957.33,Dissatisfaction
1096-ADRUX,69.0,No,39.258746,-121.77697,5.0,No,0.0,50.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Month-to-Month,3454.6,0.0,100.0,1261.5,605.47,No Churn
5170-PTRKA,37.0,No,34.102084,-118.026456,4.0,Yes,10.0,27.0,Yes,No,No,None,No,No,No,No,No,One Year,583.3,0.0,0.0,565.9200000000001,1149.22,No Churn
4350-ZTLPI,55.0,No,33.736387,-122.076886,3.0,No,0.0,11.0,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,One Year,697.25,0.0,0.0,55.0,8225.5,No Churn
2916-BQZLN,26.0,No,40.689243,-120.118055,2.0,No,0.0,1.0,No,No,Yes,DSL,No,No,No,Yes,Yes,Month-to-Month,35.25,0.0,0.0,0.0,2644.51,Price
4660-IRIBM,35.0,No,33.141265,-116.967221,5.0,Yes,1.0,17.0,Yes,Yes,No,None,Yes,Yes,No,Yes,No,Month-to-Month,3741.85,47.55,0.0,1104.46,1825.35,No Churn
5702-KVQRD,34.0,No,33.956228,-118.552784,5.0,Yes,4.0,71.0,Yes,No,No,None,No,No,No,No,No,One Year,1389.35,0.0,0.0,867.62,2256.97,No Churn
6169-PPETC,29.0,No,33.993991,-118.39704,4.0,No,8.0,43.0,No,No,Yes,Cable,No,No,No,No,Yes,One Year,1750.85,0.0,20.0,2657.88,2501.54,No Churn
7779-ORAEL,52.0,No,34.00709,-117.969795,4.0,No,0.0,65.0,Yes,No,No,None,Yes,Yes,Yes,No,Yes,Month-to-Month,237.65,0.0,0.0,1621.84,61.89,No Churn
1494-EJZDW,27.0,No,35.852892,-118.397782,5.0,No,0.0,18.0,Yes,No,No,None,No,No,No,No,No,One Year,401.85,0.0,0.0,697.14,1098.99,No Churn
6625-FLENO,59.0,No,37.316146,-117.788357,3.0,Yes,0.0,17.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1348.95,0.0,0.0,359.54999999999995,1708.5,No Churn
5934-TSSAU,44.0,No,37.809014,-122.269739,3.0,No,0.0,40.0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,2731.0,0.0,0.0,1562.0,4293.0,No Churn
3068-OMWZA,78.0,Yes,34.04597,-120.188002,2.0,Yes,1.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,172.85,0.0,0.0,35.46,208.31,Price
9314-QDMDW,76.0,Yes,34.402343,-120.727344,4.0,No,5.0,12.0,Yes,No,Yes,None,No,No,No,Yes,Yes,One Year,1734.65,0.0,0.0,2639.28,1423.15,No Churn
4939-KYYPY,64.0,No,36.560498,-120.54229,5.0,Yes,8.0,28.0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,One Year,1682.05,0.0,0.0,0.0,1682.05,No Churn
8822-KNBHV,41.0,No,39.53222,-120.811141,3.0,Yes,0.0,20.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Month-to-Month,371.4,0.0,0.0,0.0,8292.34,No Churn
2276-YDAVZ,69.0,Yes,39.84784,-122.544556,5.0,No,0.0,5.0,Yes,Yes,Yes,None,Yes,No,Yes,No,Yes,Two Year,6503.2,0.0,0.0,255.96,1796.37,No Churn
2325-NBPZG,35.0,No,39.657228,-121.37778,4.0,No,6.0,4.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Two Year,1336.9,0.0,0.0,1093.8,9358.83,No Churn
8731-WBBMB,61.0,No,33.924143,-122.521585,3.0,No,0.0,35.0,Yes,No,No,None,No,No,No,No,No,One Year,741.0,14.23,0.0,831.9499999999999,1558.7199999999998,No Churn
7529-ZDFXI,54.0,No,34.238208,-118.55029,5.0,Yes,8.0,32.0,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,One Year,3398.9,21.25,0.0,1313.85,790.7,No Churn
8467-WYNSR,21.0,No,39.493991,-117.788091,4.0,No,0.0,5.0,Yes,No,No,None,No,No,No,No,Yes,One Year,99.6,0.0,0.0,189.85,2658.8,No Churn
8590-YFFQO,80.0,No,33.914775,-118.348083,4.0,Yes,0.0,53.0,No,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Month-to-Month,158.35,0.0,0.0,707.04,146.62,No Churn
8006-PYCSW,48.0,No,34.065875,-118.238728,5.0,No,0.0,24.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Two Year,1734.65,0.0,0.0,1123.32,4334.76,No Churn
1561-BWHIN,54.0,No,33.362575,-120.824288,2.0,Yes,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,25.1,0.0,0.0,80.86,258.95,Competitor
8584-KMVXD,20.0,No,33.944624,-118.192615,3.0,Yes,0.0,22.0,Yes,No,No,None,No,No,No,Yes,Yes,Month-to-Month,5459.2,0.0,0.0,439.49,5890.9,No Churn
1982-FEBTD,60.0,No,39.191797,-120.811141,3.0,No,10.0,60.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,917.45,0.0,0.0,1093.8,5903.370000000001,No Churn
1338-CECEE,68.0,Yes,38.674276,-121.961866,3.0,Yes,1.0,18.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Two Year,2230.85,0.0,0.0,1444.95,1102.17,No Churn
4846-WHAFZ,80.0,Yes,33.890046,-117.531446,4.0,No,0.0,65.0,No,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Two Year,6496.15,0.0,0.0,1184.95,7681.099999999999,No Churn
9881-VCZEP,64.0,No,38.154823,-123.679461,3.0,No,0.0,15.0,Yes,No,Yes,None,No,Yes,Yes,No,No,Month-to-Month,1415.0,0.0,0.0,481.05,1896.05,No Churn
7821-DPRQE,63.0,No,32.636792,-117.054989,4.0,Yes,9.0,24.0,No,No,Yes,None,No,No,No,No,Yes,Two Year,6614.9,37.68,0.0,106.4,9811.57,No Churn
6253-WRFHY,51.0,No,33.948558,-122.076886,3.0,No,3.0,52.0,Yes,No,Yes,Cable,No,No,No,Yes,No,Month-to-Month,20.25,0.0,0.0,470.22,74.27,No Churn
2900-PHPLN,71.0,Yes,34.044639,-118.240413,4.0,Yes,0.0,23.0,Yes,Yes,Yes,None,Yes,Yes,No,Yes,Yes,Two Year,1654.6,0.0,0.0,3008.3,688.0,No Churn
6305-YLBMM,28.0,No,34.1528,-118.000482,5.0,No,0.0,9.0,Yes,Yes,Yes,None,No,Yes,Yes,No,No,One Year,5980.55,0.0,0.0,79.2,1606.1,No Churn
4702-IOQDC,27.0,No,34.95703,-118.166649,2.0,No,0.0,4.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,799.65,0.0,0.0,26.34,926.88,Other
5294-IMHHT,59.0,No,36.385818,-118.345928,3.0,No,0.0,33.0,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Two Year,3027.65,0.0,0.0,1572.12,4599.77,No Churn
