index,Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
1720,8132-YPVBX,60.0,No,32.85723,-118.636698,1.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,206.6,0.0,0.0,121.76,328.36,Competitor
1722,8573-CGOCC,31.0,No,38.585826,-121.376263,5.0,No,0.0,4.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,78.9,0.0,0.0,80.64,159.54000000000002,No Churn
1724,6480-YAGIY,32.0,No,36.623632,-122.395521,4.0,No,6.0,68.0,Yes,No,No,None,No,No,No,No,No,Two Year,1424.9,0.0,0.0,3291.88,4716.78,No Churn
1727,4521-WFJAI,65.0,Yes,36.527243,-120.249581,4.0,No,0.0,35.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2419.0,0.0,0.0,591.85,3010.85,No Churn
1728,9904-EHEVJ,43.0,No,33.924143,-123.645121,3.0,No,0.0,65.0,Yes,No,Yes,Cable,Yes,Yes,No,No,No,One Year,1313.25,24.36,0.0,742.6600000000001,7030.370000000001,No Churn
1730,7218-HKQFK,40.0,No,34.084747,-117.886844,3.0,No,0.0,45.0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,One Year,579.0,0.0,0.0,2861.28,1558.7199999999998,No Churn
1733,1760-CAZHT,48.0,No,34.486835,-117.362274,4.0,Yes,10.0,35.0,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Two Year,2032.3,0.0,0.0,0.0,677.1800000000001,No Churn
1735,4237-CLSMM,43.0,No,39.873371,-122.491642,4.0,No,0.0,48.0,Yes,No,No,Fiber Optic,No,No,No,No,No,Month-to-Month,1714.95,0.0,20.0,86.91,314.31,No Churn
1738,9206-GVPEQ,46.0,No,34.127621,-122.297401,3.0,No,0.0,2.0,Yes,No,No,DSL,No,No,No,No,No,Month-to-Month,32.7,0.0,0.0,34.06,66.76,No Churn
1740,6121-VZNQB,57.0,No,38.788898,-118.401508,3.0,Yes,0.0,62.0,Yes,No,No,None,No,No,No,No,No,Two Year,1296.15,0.0,0.0,149.42000000000002,1445.5700000000002,No Churn
1742,5708-EVONK,64.0,No,39.564113,-120.868836,3.0,No,0.0,55.0,No,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,1478.85,0.0,0.0,234.96,1478.85,No Churn
1744,5183-KLYEM,24.0,No,32.68674,-117.186612,3.0,No,0.0,24.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Two Year,1558.65,34.83,0.0,1116.96,2675.61,No Churn
1746,3397-AVTKU,25.0,No,37.581496,-119.972762,5.0,Yes,0.0,17.0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,One Year,1445.95,0.0,50.0,780.64,6528.4,No Churn
1749,3441-CGZJH,39.0,No,38.460517,-122.018567,3.0,No,0.0,32.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2483.05,0.0,0.0,480.15,274.03,Dissatisfaction
1752,5135-RDDQL,39.0,No,41.042003,-117.244933,3.0,No,10.0,12.0,Yes,No,Yes,None,Yes,Yes,No,No,No,Month-to-Month,944.65,0.0,0.0,2491.3900000000003,8423.82,No Churn
1757,8356-WUAOJ,56.0,No,35.478736,-121.818201,3.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,1600.25,0.0,50.0,667.7,2317.95,No Churn
1759,9057-SIHCH,61.0,No,39.084645,-120.894014,4.0,No,0.0,2.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,38.45,0.0,0.0,0.0,38.45,No Churn
1760,4176-RELJR,53.0,No,33.954017,-122.214945,4.0,Yes,0.0,2.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,188.1,0.0,0.0,10.6,198.7,No Churn
1761,0621-TSSMU,36.0,No,33.867593,-123.683979,5.0,Yes,1.0,55.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1388.0,0.0,0.0,79.2,1467.2,No Churn
1764,7879-CGSFV,50.0,No,33.977468,-124.301372,2.0,Yes,0.0,3.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Two Year,69.2,0.0,0.0,3.14,6044.46,Dissatisfaction
1767,8286-AFUYI,50.0,No,34.039224,-118.266293,4.0,Yes,9.0,46.0,Yes,No,No,None,No,No,No,No,No,Two Year,958.15,0.0,0.0,583.28,64.89,No Churn
1770,3384-CTMSF,45.0,No,34.209532,-118.577563,4.0,No,0.0,25.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1952.25,0.0,0.0,494.6,5952.84,No Churn
1771,9945-PSVIP,60.0,No,35.652242,-118.249826,1.0,No,0.0,15.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,46.3,0.0,0.0,609.9,3813.75,Price
1772,7363-QTBIW,78.0,No,34.214054,-118.88109,1.0,Yes,1.0,32.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,2483.05,0.0,0.0,66.56,2549.61,Dissatisfaction
1774,7905-NJMXS,55.0,No,36.596271,-121.442274,3.0,Yes,6.0,65.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,4309.55,0.0,0.0,2566.85,10612.98,No Churn
1777,3402-XRIUO,62.0,No,34.127621,-117.184503,3.0,Yes,5.0,69.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1796.55,0.0,0.0,800.4,2596.95,No Churn
1779,1389-WNUIB,20.0,No,34.39583,-117.734568,5.0,Yes,7.0,59.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,One Year,6152.3,0.0,0.0,2427.85,8580.15,No Churn
1781,7927-AUXBZ,60.0,No,33.79499,-119.822984,3.0,No,0.0,61.0,Yes,Yes,Yes,None,No,No,Yes,No,No,Two Year,5409.75,0.0,20.0,587.42,1364.75,No Churn
1783,4367-NHWMM,34.0,No,35.666886,-119.186717,4.0,Yes,10.0,53.0,Yes,No,Yes,None,No,No,No,No,No,One Year,641.25,14.67,0.0,601.55,1626.33,No Churn
1784,2690-DVRVK,47.0,No,32.730583,-115.501083,1.0,No,0.0,23.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,1917.1,0.0,0.0,430.1,106.76,Competitor
1785,3097-NNSPB,79.0,Yes,33.925833,-122.437301,3.0,Yes,1.0,72.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,5189.75,0.0,0.0,1829.0,7018.75,No Churn
1788,6086-ESGRL,70.0,Yes,38.581354,-118.251977,3.0,Yes,1.0,29.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Month-to-Month,2745.2,0.0,0.0,1026.02,3821.22,Price
1790,8988-ECPJR,63.0,No,33.830099,-118.182239,3.0,No,0.0,8.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,632.2,0.0,0.0,138.4,770.6,No Churn
1792,6082-GLJIX,55.0,No,35.652242,-119.4464,4.0,Yes,7.0,31.0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,One Year,2344.5,1.99,0.0,0.0,3243.3700000000003,No Churn
1799,0281-CNTZX,44.0,No,36.793601,-119.761131,3.0,No,0.0,41.0,Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,One Year,2894.55,0.0,0.0,564.16,3458.71,No Churn
1800,8089-UZWLX,72.0,Yes,35.666886,-119.672483,3.0,Yes,1.0,70.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,5411.4,25.67,0.0,1180.9,6566.629999999999,No Churn
1802,4138-NAXED,65.0,Yes,40.704293,-121.156163,2.0,No,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,196.75,0.0,0.0,188.65,247.13,Price
1803,0083-PIVIK,44.0,No,38.931425,-121.946081,2.0,Yes,1.0,4.0,Yes,No,No,None,No,No,No,No,No,One Year,145.0,0.0,0.0,369.04,514.04,Price
1805,1867-TJHTS,40.0,No,33.88151,-118.234451,4.0,Yes,0.0,20.0,Yes,Yes,Yes,None,No,No,No,No,No,Month-to-Month,869.9,0.0,0.0,239.43,9811.57,No Churn
1808,8388-FYNPZ,36.0,No,32.85723,-117.897367,1.0,No,1.0,15.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,3027.4,0.0,0.0,581.0,2949.4,Competitor
1810,1513-XNPPH,31.0,No,37.331762,-121.552866,4.0,Yes,0.0,1.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Two Year,2208.75,0.0,0.0,434.25,410.2,No Churn
1813,1834-ABKHQ,47.0,No,36.749403,-119.787574,4.0,No,6.0,72.0,Yes,No,No,DSL,No,No,No,No,No,One Year,612.95,46.39,0.0,1479.1999999999998,5861.6,No Churn
1815,9050-QLROH,57.0,No,39.099204,-121.137962,3.0,No,0.0,55.0,No,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,85.7,0.0,50.0,22.82,25.1,Competitor
1816,0388-EOPEX,52.0,No,37.965695,-122.455167,3.0,No,0.0,35.0,Yes,No,No,None,No,No,No,No,No,One Year,700.45,0.0,0.0,1242.5,1942.95,No Churn
1817,4952-YSOGZ,45.0,No,37.257063,-120.54229,3.0,No,0.0,2.0,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,151.75,0.0,0.0,51.12,202.87,No Churn
1818,6617-WLBQC,38.0,No,34.001617,-122.461522,4.0,No,0.0,32.0,No,No,Yes,Cable,No,Yes,No,No,Yes,Two Year,2748.7,0.0,0.0,0.0,2748.7,No Churn
1819,5480-TBGPH,71.0,No,37.941456,-117.752574,3.0,No,1.0,6.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,474.9,0.0,0.0,172.26,647.16,Other
1820,4813-HQMGZ,48.0,No,34.508417,-117.789749,3.0,No,0.0,27.0,Yes,No,No,None,No,No,No,No,No,Two Year,2208.75,0.0,0.0,871.5600000000001,1380.86,No Churn
1821,6175-IRFIT,23.0,No,38.619049,-121.517552,3.0,Yes,7.0,35.0,Yes,No,No,None,No,No,No,No,No,One Year,666.0,0.0,0.0,848.0500000000001,1514.0500000000002,No Churn
1822,1320-GVNHT,28.0,No,39.025867,-123.381544,3.0,Yes,10.0,57.0,Yes,No,No,Cable,Yes,Yes,No,No,Yes,Two Year,211.95,0.0,0.0,707.42,844.58,No Churn
1823,3138-BKYAV,60.0,No,39.423046,-120.984472,3.0,Yes,1.0,8.0,Yes,No,Yes,DSL,No,No,No,No,Yes,One Year,345.5,0.0,0.0,54.24,399.74,No Churn
1824,6894-LFHLY,62.0,No,34.581308,-122.247387,2.0,Yes,0.0,12.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,One Year,25.1,0.0,0.0,0.0,1337.19,Competitor
1826,2091-GPPIQ,27.0,No,34.026334,-118.192615,5.0,No,0.0,17.0,Yes,No,No,None,No,No,No,No,No,One Year,351.55,0.0,0.0,812.43,1163.98,No Churn
1827,1397-XKKWR,45.0,Yes,33.723579,-118.222416,2.0,Yes,3.0,36.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,3457.9,4.96,0.0,882.36,4335.3,Dissatisfaction
1828,3494-JCHRQ,31.0,Yes,34.046174,-119.440414,4.0,Yes,1.0,53.0,Yes,No,No,None,No,No,No,No,No,One Year,1068.15,0.0,0.0,1083.3200000000002,2151.4700000000003,No Churn
1829,5883-GTGVD,73.0,No,34.108455,-118.362081,3.0,Yes,0.0,55.0,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,One Year,3770.0,0.0,0.0,2616.3,6386.3,No Churn
1830,9281-CEDRU,19.0,No,38.542448,-121.552866,4.0,Yes,1.0,71.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Month-to-Month,5116.6,0.0,40.0,156.79999999999998,5313.400000000001,No Churn
1831,7976-CICYS,31.0,No,32.730583,-121.922239,4.0,No,0.0,29.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,2878.75,0.0,0.0,309.43,3188.18,No Churn
1833,8819-IMISP,36.0,No,38.591134,-121.161585,1.0,No,1.0,10.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,714.15,0.0,0.0,1075.08,316.92,Competitor
1835,4112-LUEIZ,24.0,No,34.029175,-117.307211,3.0,No,0.0,35.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Month-to-Month,3161.2,0.0,20.0,869.05,4334.76,No Churn
1836,0308-GIQJT,55.0,No,37.316146,-121.936285,4.0,No,0.0,1.0,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,49.8,0.0,0.0,38.21,88.00999999999999,No Churn
1839,7130-CTCUS,32.0,No,34.13658,-122.297533,5.0,No,0.0,22.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1816.75,0.0,0.0,742.06,2558.81,No Churn
1840,1219-NNDDO,23.0,No,38.522328,-119.298895,5.0,No,0.0,25.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,4765.0,0.0,0.0,239.25,2327.3,No Churn
1841,5821-MMEIL,57.0,Yes,41.171578,-122.938935,3.0,No,0.0,18.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,913.3,0.0,0.0,689.76,1603.06,No Churn
1844,7269-JISCY,78.0,Yes,33.819814,-118.222416,2.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,69.2,0.0,0.0,10.08,2181.45,Dissatisfaction
1845,3605-JISKB,47.0,No,37.316146,-116.53633,5.0,No,2.0,49.0,Yes,Yes,No,Fiber Optic,No,No,No,No,No,One Year,638.95,0.0,20.0,1042.47,3593.87,No Churn
1846,2150-WLKUW,60.0,No,33.830099,-121.039391,4.0,No,0.0,68.0,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,One Year,5023.0,0.0,0.0,86.36,5109.36,No Churn
1848,5130-IEKQT,74.0,Yes,34.065875,-120.824288,3.0,Yes,1.0,17.0,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,1622.45,0.0,0.0,479.06,2101.51,Competitor
1850,7892-QVYKW,38.0,No,37.624436,-118.120993,3.0,Yes,1.0,1.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,19.45,0.0,0.0,16.44,35.89,No Churn
1851,3457-PQBYH,64.0,No,33.755039,-116.741796,2.0,Yes,1.0,6.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,502.85,0.0,0.0,216.72,5181.86,Price
1853,6985-HAYWX,66.0,No,36.29223,-119.622676,5.0,No,0.0,57.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Two Year,5229.8,0.0,0.0,1753.89,7053.6900000000005,No Churn
1854,5186-SAMNZ,75.0,No,34.243088,-116.830015,3.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,75.3,0.0,0.0,39.44,114.74,Attitude
1855,3323-CPBWR,45.0,No,34.364153,-118.615583,3.0,Yes,1.0,41.0,Yes,No,No,None,No,No,No,No,No,Two Year,804.25,0.0,0.0,981.95,1786.1999999999998,No Churn
1857,0040-HALCW,33.0,Yes,39.24124,-120.054765,3.0,No,0.0,66.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,7432.05,0.0,0.0,653.4,8085.45,Attitude
1858,3058-HJCUY,72.0,Yes,40.637105,-117.788357,4.0,No,9.0,72.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,5980.55,0.0,0.0,147.63,3451.7300000000005,No Churn
1859,7740-KKCXF,42.0,No,35.924252,-118.182239,3.0,Yes,9.0,6.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,113.5,0.0,0.0,33.12,146.62,No Churn
1863,5832-XKAES,47.0,No,33.794209,-118.317354,3.0,No,0.0,10.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,One Year,1938.05,0.0,0.0,1621.84,1505.8,No Churn
1864,1955-IBMMB,77.0,Yes,34.057496,-118.413959,5.0,Yes,3.0,66.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,One Year,7076.35,0.0,0.0,1438.14,8514.49,No Churn
1868,2522-WLNSF,45.0,No,36.460611,-121.852507,3.0,Yes,7.0,60.0,Yes,Yes,Yes,None,No,No,No,No,Yes,Month-to-Month,3770.0,0.0,80.0,1070.4,324.31,No Churn
1869,7554-AKDQF,39.0,No,37.306612,-122.080621,3.0,Yes,5.0,10.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,257.5,0.0,0.0,228.3,485.8,No Churn
1870,7009-PCARS,54.0,Yes,33.782068,-118.262263,5.0,No,0.0,3.0,Yes,No,No,None,No,No,No,No,No,One Year,61.35,0.0,0.0,106.95,2526.77,No Churn
1872,0459-SPZHJ,62.0,No,35.634488,-118.192615,3.0,No,0.0,49.0,Yes,No,No,None,Yes,No,No,No,No,One Year,78.9,0.0,0.0,1429.82,2461.87,No Churn
1874,0178-SZBHO,21.0,No,38.432145,-120.77069,5.0,Yes,0.0,46.0,Yes,Yes,Yes,None,Yes,Yes,No,No,Yes,One Year,5692.65,0.0,100.0,1951.2,7882.33,No Churn
1875,9746-YKGXB,27.0,No,34.083086,-115.689559,1.0,No,0.0,36.0,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,One Year,2498.4,0.0,0.0,954.36,3452.76,Other
1876,3200-MNQTF,22.0,No,33.884073,-117.732197,1.0,No,0.0,2.0,Yes,No,Yes,Cable,No,No,No,No,No,Month-to-Month,44.4,0.0,0.0,425.52,69.99,Attitude
1877,8709-KRDVL,24.0,No,32.85723,-122.563571,1.0,Yes,0.0,48.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,2287.25,0.0,20.0,57.7,3679.78,Competitor
1879,7706-DZNKK,50.0,No,40.497283,-118.266293,4.0,Yes,10.0,24.0,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,One Year,1346.9,0.0,0.0,816.24,2163.1400000000003,No Churn
1883,2249-YPRNG,35.0,No,38.592745,-118.11662,5.0,Yes,7.0,20.0,Yes,No,No,None,No,No,No,No,No,One Year,395.6,0.0,0.0,146.2,541.8,No Churn
1884,7634-WSWDB,49.0,No,38.549185,-121.328386,3.0,No,0.0,46.0,Yes,Yes,Yes,None,No,No,No,No,Yes,Month-to-Month,472.25,0.0,0.0,147.52,2305.36,No Churn
1885,2982-VPSGI,42.0,No,33.885811,-118.206459,4.0,No,0.0,22.0,Yes,Yes,No,DSL,Yes,No,Yes,No,No,Month-to-Month,7665.8,0.0,0.0,2442.96,3124.56,No Churn
1887,4986-MXSFP,74.0,Yes,33.507255,-117.029473,4.0,Yes,10.0,24.0,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,1784.9,0.0,0.0,248.39,5151.54,No Churn
1892,7909-FIOIY,54.0,No,38.581354,-122.395009,1.0,No,0.0,13.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1358.85,34.09,0.0,609.9,1412.9,Price
1893,2550-AEVRU,76.0,Yes,33.507255,-117.029473,1.0,Yes,0.0,17.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,One Year,45.3,0.0,0.0,147.04,539.6,Competitor
1896,5146-CBVOE,26.0,Yes,33.897122,-118.164432,4.0,Yes,7.0,36.0,No,No,Yes,Cable,Yes,No,Yes,No,Yes,One Year,1317.95,0.0,0.0,76.5,1317.95,No Churn
1898,8659-IOOPU,49.0,No,33.507255,-117.029473,1.0,Yes,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Month-to-Month,34.7,0.0,0.0,6.779999999999999,431.63,Other
1904,9114-VEPUF,54.0,Yes,39.108252,-123.645121,4.0,No,0.0,2.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,92.75,0.0,0.0,37.24,4068.68,No Churn
1905,9529-OFXHY,66.0,No,35.924252,-116.188668,4.0,Yes,5.0,55.0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Two Year,3119.9,0.0,0.0,2563.55,6134.18,No Churn
1906,8397-MVTAZ,65.0,Yes,34.061634,-121.552866,5.0,No,0.0,56.0,Yes,No,Yes,None,No,No,No,No,Yes,Two Year,91.45,0.0,0.0,167.92,259.37,No Churn
1907,9462-MJUAW,21.0,No,38.731055,-123.316553,4.0,No,10.0,69.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Month-to-Month,3545.1,0.0,0.0,690.69,9358.83,No Churn
1911,8603-IJWDN,56.0,No,36.296851,-117.865469,3.0,Yes,3.0,4.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,156.1,0.0,0.0,0.0,156.1,No Churn
1912,8914-RBTSB,60.0,No,32.802959,-117.027095,4.0,Yes,8.0,71.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,6962.85,0.0,0.0,2465.12,9427.97,No Churn
1913,3186-AJIEK,23.0,No,34.130861,-118.68346,4.0,Yes,1.0,53.0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,212.3,0.0,0.0,854.91,8115.789999999999,No Churn
1914,8486-AYEQH,75.0,Yes,38.184583,-119.286558,3.0,No,0.0,11.0,Yes,Yes,No,DSL,Yes,Yes,No,No,No,Two Year,662.95,0.0,120.0,353.6,1314.58,No Churn
1915,0229-LFJAF,77.0,Yes,34.581308,-121.120161,4.0,Yes,0.0,49.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,5166.2,0.0,0.0,1787.03,6953.23,No Churn
1916,8715-KKTFG,61.0,No,36.633498,-116.53633,4.0,No,7.0,49.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,One Year,4917.9,0.0,0.0,784.98,492.22,No Churn
1917,1697-NVVGY,59.0,No,38.104705,-122.247387,1.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,365.65,0.0,0.0,147.04,512.6899999999999,Competitor
1918,9504-YAZWB,49.0,No,39.02741,-121.614982,4.0,Yes,3.0,65.0,Yes,No,Yes,None,No,No,No,Yes,Yes,Month-to-Month,220.65,47.59,0.0,291.40000000000003,2570.99,No Churn
1919,7065-YUNRY,27.0,No,38.005839,-120.877572,3.0,Yes,0.0,72.0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,One Year,862.4,36.66,0.0,587.6,1380.86,No Churn
1920,6765-MBQNU,60.0,No,33.833699,-118.314387,3.0,Yes,0.0,1.0,Yes,No,Yes,None,Yes,Yes,No,No,Yes,Month-to-Month,4138.9,0.0,0.0,2847.15,4456.57,No Churn
1922,2573-GYRUU,24.0,No,34.159007,-117.788357,3.0,No,0.0,4.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,214.55,39.92,0.0,65.0,239.63,No Churn
1925,1304-BCCFO,46.0,No,40.021787,-121.749494,4.0,Yes,1.0,62.0,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Two Year,5150.55,4.68,0.0,291.40000000000003,5437.27,No Churn
1927,7359-WWYJV,57.0,No,37.62984,-122.120843,1.0,No,0.0,12.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,5069.65,0.0,0.0,96.68,99.33,Competitor
1928,3316-UWXUY,40.0,No,41.572813,-124.035011,4.0,Yes,9.0,70.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Two Year,7188.5,0.0,0.0,382.2,7600.7,No Churn
1929,6772-WFQRD,60.0,No,38.006047,-121.916834,3.0,Yes,4.0,56.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,6614.9,0.0,0.0,642.88,5436.68,No Churn
1930,5060-TQUQN,53.0,No,33.03679,-117.169052,3.0,No,0.0,15.0,Yes,Yes,Yes,None,Yes,No,No,No,Yes,Month-to-Month,599.25,0.0,0.0,151.79999999999998,1718.55,No Churn
1931,9548-ZMVTX,25.0,No,37.74441,-118.01462,4.0,No,0.0,17.0,Yes,Yes,Yes,None,No,No,No,No,Yes,Month-to-Month,1993.25,0.0,0.0,475.02,2468.27,No Churn
1936,2688-BHGOG,49.0,No,34.15136,-118.548306,5.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,89.25,0.0,0.0,16.64,105.89,No Churn
1937,2911-UREFD,44.0,No,38.394091,-120.345639,2.0,No,0.0,1.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,44.15,0.0,0.0,8.77,52.92,Other
1940,8468-FZTOE,38.0,No,38.044523,-121.348048,1.0,No,0.0,52.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,168.2,0.0,110.0,0.0,5388.04,Other
1941,6727-IOTLZ,49.0,No,38.183918,-120.898817,4.0,Yes,0.0,22.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1573.95,0.0,0.0,1391.5,2427.99,No Churn
1942,1853-ARAAQ,19.0,No,33.362575,-117.299644,3.0,Yes,5.0,36.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,477.6,0.0,0.0,1260.04,1786.1999999999998,No Churn
1943,4909-JOUPP,19.0,No,38.965804,-122.631779,4.0,Yes,7.0,12.0,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,432.25,0.0,0.0,0.0,432.25,No Churn
1945,8690-ZVLCL,24.0,No,33.890046,-117.455583,3.0,Yes,7.0,41.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,77.6,0.0,0.0,603.9300000000001,4534.4800000000005,No Churn
1946,1073-XXCZD,27.0,No,32.85723,-117.209774,3.0,No,0.0,2.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,168.2,0.0,0.0,21.06,189.26,Other
1951,1963-SVUCV,74.0,Yes,37.410567,-118.258681,3.0,Yes,0.0,35.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Month-to-Month,3836.3,0.0,110.0,1152.2,5098.5,No Churn
1952,4553-DVPZG,73.0,Yes,36.554618,-119.286558,5.0,Yes,9.0,72.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,3949.15,0.0,0.0,785.8499999999999,4735.0,No Churn
1954,5619-XZZKR,30.0,No,37.03889,-121.528955,4.0,Yes,0.0,37.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,1816.75,0.0,0.0,1041.57,973.53,No Churn
1955,2486-WYVVE,67.0,Yes,37.943954,-120.67108,5.0,No,6.0,66.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,6891.45,0.0,0.0,2599.0800000000004,9490.53,No Churn
1959,8008-OTEZX,43.0,No,35.392599,-122.247387,2.0,No,0.0,25.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,2015.35,0.0,0.0,670.25,2685.6,Competitor
